ID,company_name,domain_name,industry,industry_segments,horizontal,Segment,technology_segment_2,technology_segments,business_solutions_tst,short_description,about_us
47775,Understory,understoryweather.com,Financial Services,,Fintech,Digital Banking,Analytics,"Fintech:Analytics,Fintech:Digital Banking",3D property tours,Understory develops smart weather station micro-grids that collect tactical weather data and analytics for extreme weather events.,"Understory develops sensor networks that deliver ground truth data and property-level damage analytics. The proprietary sensors, which are entirely solar powered, track the weather in real time, pulling in data on a location’s humidity, temperature, wind speed, precipitation, and other weather events. Companies and municipalities insurance, agriculture, and broadcast can use the information to better understand a storm in retrospect. The company was founded in 2012 and is based in Somerville, Massachusetts."
47933,UserMojo,usermojo.com,,,Fintech,Digital Banking,Analytics,"Fintech:Analytics,Fintech:Digital Banking",3D property tours,UserMojo is an emotion analytics platform that measures user experience to help site owners optimize their operations.,UserMojo is a User Experience Analytics platform that takes the largely fuzzy world of User Experience and distills it down into a quantitative perspective that is actionable and easily understood.
47999,Valuation App,valuationapp.info,"Financial Services,Education & Training",,Fintech,Digital Banking,Analytics,"Fintech:Analytics,Fintech:Crowdfunding,Fintech:Digital Banking",3D property tours,Valuation App is a portable tool for finance professionals to perform complex calculations.,"Valuation App serves as a portable tool for finance professionals who would like to perform complex calculations on the go, without resorting to their excel spreadsheets for available models.  The app allows you to thoroughly analyze businesses and startups. Entrepreneurs and startups need no other tool. The valuation techniques used are on par with what’s used in the real world. Say goodbye to the complex calculations.  Valuation App is a tool for entrepreneurs, investment bankers, investors and venture capitalists to perform complex calculations and valuation techniques, from their Android devices. There is no app on the Android marketplace that does what this app does.  The app enables analysis, forecasting and projections of businesses and startups. Valuation techniques include Discounted Cash Flow (DCF), Comparable Analysis or Relative Valuation, Precedent Transactions.  The app is available for free with an in-app upgrade. The free version provides access to simple calculations, such as Beta, Capital Asset Pricing Model (CAPM), Weighted Average Cost of Capital, (WACC), Free Cash Flows (FCF) and Time Value of Money (TVM).  The full version,available as an in-app upgrade for $0.99, provides access to complex calculations and techniques."
48302,VISOR ADL,visor.io,"Advertising,Financial Services",,Fintech,Digital Banking,Analytics,"Fintech:Alternative Lending,Fintech:Analytics,Fintech:Commercial lending,Fintech:Digital Banking,Fintech:Term Loans","Co working spaces,3D property tours,self learning algorithms","VISOR’s is a VC backed acquisition, customer management and dynamic profiling platform servicing financial institutions in SME lending.","VISOR’s is a VC backed acquisition, customer management and dynamic profiling platform servicing financial institutions in SME lending
We identify and extend credit to SMEs in high volumes via exclusive origination channels built via strategic partnerships with large enterprises. 
Our engines gain access to the SME's information cashflow information from reliable sources.  
Our data analytics generates a credit and business profile for these SMEs. 
Our Intelligence campaign engine prioritizes on boarding, tigers event-based marketing and predicts customer behavior.
Our frictionless, multi product, multi region and multi bank online onboarding web and mobile interface offers a great experience to our SMEs.
An automated servicing system.
The results: 
Reliable insights for thousands of companies in propensity, behavior and credit worthiness; 
An actionable BPM and document mgt service that makes cross and up selling very easy.
Less defaults via our servicing mechanisms.
An interactive, engaging and more profitable sales channel for SME lending. The company was founded in 2015 and is based in Mexico."
48345,Viziphi,viziphi.com,,,Fintech,Digital Banking,Analytics,"Fintech:Analytics,Fintech:Digital Banking",3D property tours,The most intuitive solution for financial advisors to construct better portfolios & reinforce meaning to clients,"Viziphi is building the easiest, most intuitive tools for financial advisors to construct better portfolios & analyze the market."
48470,Vuru,vuru.co,Media & Entertainment,,Fintech,Digital Banking,Analytics,"Fintech:Analytics,Fintech:Digital Banking,Fintech:InvestmentTech,Fintech:Personal Finance Management","3D property tours,Crossborder payment",Vuru's analysis engine does thousands of hours of stock analysis in seconds.,"Vuru's analysis engine does thousands of hours of stock analysis in seconds. It takes complex financial data and distills them down into clear, transparent reports that show investors the fundamentals that matter. These fundamentals are simple to understand so that investors of any skill level can leverage them. All of this is entirely automated, and completely free to our users. We provide three core products: 1.    In-depth stock reports based on the fundamentals of the company and its valuations. We cover over 5,500 stocks.
2.    A robust portfolio tool that helps investors identify strengths and weaknesses in the stocks that they own and the overall strength of their portfolio.
3.    A powerful stock screener that allows investors to easily discover stocks according to its valuation and qualitative criteria."
48512,Walkmore (Acquired by GTE Financial),walkmo.re,Advertising,,Fintech,Digital Banking,Analytics,"Fintech:Alternative Lending,Fintech:Analytics,Fintech:Credit Rating Platforms,Fintech:Digital Banking,Fintech:InvestmentTech,Fintech:Personal Finance Management","Co working spaces,3D property tours,Tech enabled brokerage,Crossborder payment",Big data analytics for financial institutions; alternative credit scoring taking healthy behavior into consideration,"Walkmore is an app that takes physical activity data from quantified-self devices and apps, and correlates it with transactional financial data to provide high accuracy predictions of people's financial and shopping behaviors."
48607,"WealthArc, Inc.",wealtharc.com,Financial Services,,Fintech,Digital Banking,Analytics,"Artificial Intelligence:Applications,Artificial Intelligence:CyberSecurity,Artificial Intelligence:Finance,Fintech:Analytics,Fintech:Digital Banking,IaaS:Compute as a Service","Peer to Peer lending,3D property tours,Credit for consumers","FinTech SaaS with financial data analysis, A.I. and cyber-security for asset management companies","B2B FinTech SaaS platform for private wealth management companies such as private banks or family offices. Its services include data consolidation and analysis, digital reporting for High Net Worth clients, robo and cyber-security."
48676,Weesteer,weesteer.com,Financial Services,,Fintech,Digital Banking,Analytics,"Artificial Intelligence:Applications,Artificial Intelligence:Finance,Consumer Apps:Online retail,Enterprise Apps:Marketing,Fintech:Analytics,Fintech:Digital Banking","Co living spaces,Peer to Peer lending,controlling water usage,3D property tours,Credit for consumers",SaaS - Digital Entertainment with Real Rewards,QuiznGifts combines a web based platform with a mobile application to give you a full Mobile Customer Engagement Solution.
48737,WeSavvy,wesavvy.com,Financial Services,Insurance,Fintech,Digital Banking,Analytics,"Enterprise Apps:Customer Service Managament,Enterprise Apps:Suite,Fintech:Analytics,Fintech:Digital Banking,Fintech:InsuranceTech,HealthTech:Consumer HealthTech,Internet of Things (IoT):Car Monitoring,Internet of Things (IoT):Connected Cars/ Automotive,Internet of Things (IoT):Engine efficiency,Internet of Things (IoT):Industrial IoT (IIoT),Internet of Things (IoT):IoT Infrastructure,Internet of Things (IoT):Platforms,Internet of Things (IoT):Telematics,Internet of Things (IoT):Tire pressure monitoring,Internet of Things (IoT):V2X","Co-working spaces,3D property tours,trip journal,Credit for consumers","WeSavvy is an insurance digital platform that enables insurers, bancassurers, agents to engage more effectively with policyholders.","WeSavvy is a digital insurance cloud-based platform which captures and aggregates lifestyle data from consumer platforms, apps, wearables and social media, fine tuning the data and turning it into usable, actionable and predictable insights for the Financial Services Provider. Initially focusing on the US and EU Life, Protection and Health markets, through the combination of Big Data and IoT, WeSavvy brings telematics, effective analytics and innovative risk management to the industry. By encouraging customers to pursue insurer friendly behaviour, WeSavvy provides an easy and transparent way for Insurers to develop a deeper understanding of the customer, allowing for enhanced customer experience, personalisation of policies and awesome engagement!"
49175,YipitData,yipitdata.com,Financial Services,,Fintech,Digital Banking,Analytics,"Fintech:Analytics,Fintech:Digital Banking",3D property tours,Practical web data intelligence for institutional investors.,"YipitData provides practical web data intelligence to institutional investors. It specializes in developing systems and methodologies to collect hundreds of terabytes of public data that enable granular analyses on current company metrics and performance. YipitData formally launched two years ago and now covers 65 companies and works with over 80 of the top funds and asset managers in the world. The team is based in New York and has over 75 employees including data analysts, research analysts, and data engineers."
49415,Zignal Labs,zignallabs.com,,,Fintech,Digital Banking,Analytics,"Artificial Intelligence:Applications,Artificial Intelligence:Finance,Fintech:Analytics,Fintech:Digital Banking","Peer to Peer lending,3D property tours",Zignal Labs is a media intelligence software company that helps companies make informed business decisions about their brand.,"Founded in 2011, Zignal Labs is a leader in delivering data-driven insights from big data analytics, realtime media monitoring, and business intelligence.  The Zignal Labs realtime platform enables customers to make informed decisions faster by aggregating data from millions of sources and synthesizing social and traditional media into a powerful interactive dashboard.  Zignal Labs’ team is comprised of experts from analytics, communications, and information technology industries; the team has created a powerful, easy-to-use comprehensive platform that covers the entire global media spectrum. Zignal Labs has offices in San Francisco New York and Washington, D.C. To learn more, visit: www.zignallabs.com."
60735,Harvest Exchange,hvst.com,,,Fintech,Digital Banking,Analytics,"Artificial Intelligence:Applications,Artificial Intelligence:Finance,Artificial Intelligence:Machine Learning,Artificial Intelligence:Marketing,Artificial Intelligence:Predictive Analytics,Fintech:Analytics,Fintech:Digital Banking","room booking,Peer to Peer lending,controlling water usage,3D property tours","Helping Investors Grow through Digital Distribution, Discovery & Data",Harvest Exchange is the financial discovery platform that offers a network of access to direct and transparent investment expertise and products.
60759,Hyper Anna,hyperanna.com,Financial Services,,Fintech,Digital Banking,Analytics,"Artificial Intelligence:Applications,Artificial Intelligence:Finance,Fintech:Analytics,Fintech:Digital Banking","Peer to Peer lending,3D property tours",Hyper Anna is an AI powered data anlyst - Siri for analytics.,"Hyper Anna is an Artificial Intelligence powered data analyst. One can interact with her as he or she would with another person. Anna does all the tedious and technical work of writing code, analyzing data, producing charts & more importantly insights – all things that come along with data analytics.  With Hyper Anna, companies may unleash its data (customer interactions, finance, compliance, supplier activities, HR etc.) to power high-impact use cases, including cross-sells/up-sells, expense management, revenue forecasting, supply chain management and many more.   Hyper Anna is one of the fastest growing startups in the data science space."
71482,Smartcoin,smartcoin.com.br,Advertising,,Fintech,Digital Banking,Analytics,"Artificial Intelligence:Applications,Artificial Intelligence:Finance,Artificial Intelligence:Machine Learning,Artificial Intelligence:Predictive Analytics,Fintech:Alternative Lending,Fintech:Analytics,Fintech:Digital Banking","Co working spaces,room booking,Peer to Peer lending,3D property tours",Providing financial access to the millions of mobile users in India using alternative credit assessment,"SmartCoin is a mobile app based lending platform, capable of assessing the risk profile of a prospective borrower in real time, using data science and machine learning algorithms. Their proprietary credit underwriting engine aggregates thousands of data points on a customer’s smartphone to build a customized credit score. A customer is instantly offered personalized loan products on the basis of his risk and capacity, and the money is transferred digitally to their bank account."
78111,Adaptive Insights,adaptiveinsights.com,,,Fintech,Digital Banking,Analytics,"Enterprise Apps:Budgeting and Forecasting,Enterprise Apps:Finance and Accounting,Fintech:Analytics,Fintech:Digital Banking,IaaS:Compute as a Service","3D property tours,property search,Credit for consumers",Adaptive Insights is the recognized leader in cloud corporate performance management (CPM).,"Adaptive Insights is the recognized leader in cloud corporate performance management (CPM). The company's Adaptive Suite enables companies of all sizes to collaboratively plan and model, easily access real-time analytics, streamline complex financial reporting, and accelerate financial consolidation. With this best-practice active planning process, Adaptive Insights differentiates with easy, powerful, and fast software that empowers more than 3,500 customers in over 50 countries to drive business success.  Adaptive Insights is a privately held company with headquarters in Palo Alto, CA. To learn more, visit adaptiveinsights.com."
80311,Ayasdi,ayasdi.com,Financial Services,,Fintech,Digital Banking,Analytics,"Artificial Intelligence:Applications,Artificial Intelligence:Finance,Artificial Intelligence:Machine Learning,Fintech:Analytics,Fintech:Digital Banking,Internet of Things (IoT):Industrial Automation,Internet of Things (IoT):Industrial IoT (IIoT)","room booking,Peer to Peer lending,3D property tours",Ayasdi offers a machine intelligence platform that helps organizations gain transformative advantage from big data,"Ayasdi Care, an advanced analytics company, offers a machine intelligence platform and intelligent applications to its clients across the world. The company enables its users to solve their big data and complex data analytics challenges and to automate formerly manual processes using their own unique data. Its machine intelligence platform combines scalable computing and big data infrastructure with the machine learning, statistical and geometric algorithms, and topological data analysis to increase its productivity. The company’s clientele is comprised of Global 500 corporations, governments, and scientific research institutions. It is licensed on an annual subscription basis."
80475,Banno,banno.com,,,Fintech,Digital Banking,Analytics,"Fintech:Analytics,Fintech:Digital Banking",3D property tours,Banno provides data-enriched web and transaction marketing services and customer analysis for financial institutions.,"Banno (formally T8 Webware) provides and powers solutions that help financial institutions harvest behavior-driven banking data to stimulate growth and retain business. Its Banno.com-powered websites, mobile banking, account aggregation and enriched transactions provide segmented customer analysis based on anonymized data that can be used for actionable product offerings."
81943,c4cast.com,c4cast.com,,,Fintech,Digital Banking,Analytics,"Fintech:Analytics,Fintech:Digital Banking",3D property tours,"The Center for Computationally Advanced Statistical Techniques (c4cast), incorporated in 1999, exists to give its customers “A Better","The Center for Computationally Advanced Statistical Techniques (c4cast), incorporated in 1999, exists to give its customers “A Better Window on the Future.” Founded by a team of financial experts, statisticians, computer scientists, economists, and econometricians led by finance professors G. Michael Phillips, Ph.D. and the late M. Chapman Findlay, Ph.D., c4cast has been committed to innovation and problem-solving for over ten years. Today, c4cast continues in its tradition of excellence and creativity, continually developing, testing, patenting, and implementing new solutions for the complex problems of the modern world."
82156,Captimo,captimo.com,Media & Entertainment,,Fintech,Digital Banking,Analytics,"Fintech:Analytics,Fintech:Digital Banking",3D property tours,Captimo develops native mobile apps for brands fans to upload and interact with user generated photos and videos.,"Captimo fuels social video campaigns for brands and fans on mobile and Facebook.  Captimo’s mobile-video app helps users share their experiences socially with their favorite brands. With Captimo, brands can increase activity on their Facebook pages, and their fans can engage in a new, creative way. Users can shoot video via their mobile phones, tag their friends and location and even add in-video comments before automatically uploading the video to Facebook. Captimo’s innovative gaming mechanics make shooting, sharing and socializing video fun and rewarding.   Captimo's mobile/social video apps are available for iPhone, Android and Facebook."
82711,Chaikin Analytics,chaikinanalytics.com,,,Fintech,Digital Banking,Analytics,"Artificial Intelligence:Applications,Artificial Intelligence:Finance,Fintech:Analytics,Fintech:Digital Banking,Fintech:Digital brokerage,Fintech:InvestmentTech","Peer to Peer lending,3D property tours,CRM","Chaikin Analytics delivers proven, institutional-quality stock analysis to professional money managers and self-directed investors.","After more than forty years on Wall Street, stock market expert Marc Chaikin founded Chaikin Analytics, LLC in 2009 to deliver to deliver proven, institutional-quality stock analysis to professional money managers and self-directed investors."
82870,China Rapid Finance,chinarapidfinance.com,"Advertising,Financial Services",,Fintech,Digital Banking,Analytics,"Artificial Intelligence:Applications,Artificial Intelligence:Finance,Fintech:Alternative Lending,Fintech:Analytics,Fintech:Digital Banking,Fintech:RegTech,Fintech:Risk management","Co working spaces,tour booking,Peer to Peer lending,3D property tours,Online broker",China Rapid Finance is China’s largest online consumer lending marketplace serving online users and China’s emerging middle class.,"China Rapid Finance is China’s largest online consumer lending marketplace serving online users and China’s emerging middle class. The Company provides consumer credit access to the world’s largest untapped market, expected to grow to more than RMB 5.4 trillion (US $870 billion) by 2020.  Its technology enables socially inclusive financing to the most creditworthy individuals, serving a potential 500 million consumers who are economically active but never have had access to bank credit. China Rapid Finance is a recognized technology innovator and has transformed China’s consumer credit landscape with its introduction of the most advanced omni-channel borrower acquisition system and proprietary Big Data analytics technology platform featuring an end-to-end automated credit decisioning system.  It has a proven track record in credit risk management, transparency and a culture focused on innovation with more than 5,000 employees and 80 data verification centers across China.    China Rapid Finance was founded in 2001 by Mr. Zane Wang, PhD, one of China’s leading experts in consumer credit market innovation and lending marketplace technology. Prior to founding China Rapid Finance, Dr. Wang received his PhD in Statistics from the University of Illinois at Chicago and started his career in the United States, serving as Head of Analytics for Sears Credit – the world’s largest retail credit card portfolio, subsequently acquired by Citibank. Upon returning to China, Dr. Wang advised the People’s Bank of China on the creation of China’s national credit bureau and the first functioning credit bureau in Shanghai before launching China Rapid Finance. Dr. Wang also is the only Council Committee member of the China Association of Microfinance from the marketplace lending industry, and the Secretary of the Shanghai Financial Information Professional Committee, a branch of the Shanghai government trade association.    China Rapid Finance's home page is www.chinarapidfinance.com."
82946,Cians Analytics,ciansanalytics.com,,,Fintech,Digital Banking,Analytics,"Fintech:Analytics,Fintech:Digital Banking",3D property tours,"Cians Analytics is a research/analytics firm tailored to private equity firms, investement banks and corporates.","Cians was established to meet the need for high-quality, cost-effective research and analytical support for financial institutions around the globe.  Our teams consist of the brightest minds in their respective fields, recruited primarily from top-ranking Universities and some of the finest professional services institutions in the world. The ability to leverage this high-quality workforce, coupled with an industry-leading employee retention rate, ensures that our clients receive the highest-quality research, analysis, and insights. In addition, our professionals have functional and high-caliber expertise in investment banking, investment research, equity research, and general business research and analytics."
83185,Clearwater Analytics,clearwateranalytics.com,Financial Services,Insurance,Fintech,Digital Banking,Analytics,"Enterprise Apps:Finance and Accounting,Fintech:Analytics,Fintech:Digital Banking,Fintech:InsuranceTech,Fintech:RegTech,Fintech:Risk management","Co-working spaces,tour booking,3D property tours,Online broker,Credit for consumers",Investment Reporting and Analytics,"Clearwater Analytics® provides web-based, investment portfolio reporting and analytics for institutional investors, investment managers, custody banks, and electronic trading portals. Clearwater Analytics provides solutions for both separately-managed and commingled accounts. Launched in 2003, with offices in Boise, Idaho, NYC and Edinburgh, UK, Clearwater Analytics reports on more than $2 trillion in assets for more than 2,000 institutional investors."
84117,Covarity,covarity.com,Financial Services,,Fintech,Digital Banking,Analytics,"Fintech:Analytics,Fintech:Digital Banking",3D property tours,Covarity is a developer of post-origination commercial loan monitoring and analysis solutions for financial institutions.,"Covarity is the developer of post-origination commercial loan monitoring and analysis solutions for financial institutions looking to measurably improve their overall portfolio health and performance. By automating the process of collecting and analyzing borrower financial data, Covarity enables financial institutions to manage credit risk on a loan-by-loan basis. By providing the insight and control that lenders need to profitably grow their portfolio - while reducing risk and enhancing client service - Covarity enables lenders to enjoy improved competitiveness, reduced costs, and richer client experiences.  Covarity's modular solution offers lenders the exact functionality they need for their portfolio segments, actually expanding and enhancing monitoring practices while reducing operational costs. Covarity empowers clients with actionable intelligence for proactive loan management across the portfolio, enabling them to act quickly on loan-by-loan concerns before they become serious.  Covarity's customers include RBC Financial, RBC Bank, Fidelity Bank, BMO Financial, Libro Financial Group, Laurentian Bank and Crestmark Bank."
84209,CreditPing.com,creditping.com,Advertising,,Fintech,Digital Banking,Analytics,"Enterprise Apps:Lead Generation,Enterprise Apps:SalesForce Automation,Fintech:Alternative Lending,Fintech:Auto loans,Fintech:Commercial lending,Fintech:Consumer Lending,Fintech:Digital Banking,Fintech:Term Loans,Internet of Things (IoT):Industrial IoT (IIoT),Internet of Things (IoT):Sensor based Analytics","Co working spaces,Hotel booking,Lending Marketplace,Self Driving,self learning algorithms,fitness clubs",CreditPing.com is a platform that provides targeted offers of consumer finance products based on user-provided profiles.,"A platform that provides targeted offers of consumer finance products based on user provided profiles.  CreditPing.com went live in beta in December 2010. Its primary model is to generate lead fees by helping consumers find credit cards and offers that they are more likely to be approved for by collecting financial profiles from its registered users and using that information to match them with specific, targeted offers. This has resulted in higher conversion rates and greater lead quality than other card sites. CreditPing's registered users save time, effort, and credit score inquiries by using the CP matching model, while issuers reach the customers they want effectively and cheaply with the CreditPing platform. CreditPing will be able to extend this success to other related verticals, including pay day loans, debt consolidation, credit monitoring and identify theft protection, to name a few.  While spending just $15,000 on its initial marketing campaign (email, affiliate, strategic partnerships) from December 15 2010 through March 20, 2011, CreditPing has generated about 17,000 visits, resulting in 9,000 registered members (completed opt-ins AND 10 question demo profile), 3,400 of whom have actively reviewed offers, and over 800 clicking through to issuer's application page (with an average blended fee of $55). This first campaign has proven that consumers are willing to give CreditPing information about themselves in order to receive 'targeted' offers--which is the main premise and concept of CreditPing. With even basic optimization and tweaking of forms and creatives, response and conversion will dramatically improve.  CreditPing's senior launch team is in place, the website and back-end have been tested, and the traffic acquisition strategy is well defined and ready to scale. The company is preparing to do an 'A' round of approximately $3mm, which will fund traffic acquisition/marketing, team building, product development, and WC through 2013. By YE 2013 the Company expects about $10MM in EBITDA, roughly 800,000 active users, and a team of about 20 people.   In addition to the lucrative (and diversified) lead generation business, CreditPing will control a very valuable database of transaction-oriented consumers of all credit types who have proven to be reactive to financial offers. In addition, mobile credit decisioning, aggregated demand (social credit shopping) and branded products are all potential areas of lucrative growth for CreditPing that can be leveraged from the registered user base.  The company has a deck and executive summary for review, and wishes to schedule meetings with prospective investors during 2Q/3Q."
84314,CrowdTwist,crowdtwist.com,Retail,,Fintech,Digital Banking,Analytics,"Fintech:Analytics,Fintech:Digital Banking,RetailTech:Analytics,RetailTech:Loyalty,RetailTech:OmniChannel Analytics,RetailTech:Promotions","3D property tours,Credit for consumers,Senior Care",CrowdTwist is an industry-leading provider of comprehensive multichannel loyalty and analytics solutions.,"CrowdTwist is an industry-leading provider of comprehensive multichannel loyalty and analytics solutions that drive engagement and incremental spend, leading to better customer data, stronger insight, and more personalized experiences. We are revolutionizing loyalty, helping top brands including Pepsi, Nestlé Purina, L'Oreal, and Zumiez develop a deeper understanding of customers.  For more information visit: www.crowdtwist.com."
84680,Dataminr,dataminr.com,,,Fintech,Digital Banking,Analytics,"Fintech:Analytics,Fintech:Digital Banking",3D property tours,Dataminr's realtime AI platform discovers high impact events & critical breaking news far in advance of existing information systems,"The World's Realtime Information Discovery Company.  Dataminr's realtime AI platform discovers high impact events & critical breaking news far in advance of existing information systems. Our solutions for Corporate Security, News, the Public Sector, PR/Crisis Management & Finance are relied on 24/7 by thousands of clients in over 70 countries.  Dataminr has been recognized as one of the world's leading businesses in AI and Machine Learning Innovation, pioneering groundbreaking technology for detecting, qualifying and classifying public information in realtime. In 2016, CNBC recognized Dataminr as one of the world's 50 most disruptive private technology companies. In 2017, Dataminr was designated as the 69th fastest growth company in North America, with 2318% revenue growth between 2013-2016.  Founded by Ted Bailey in 2009, the company is headquartered in New York & has over 275 employees. "
84781,Dealflow.com,dealflow.com,Financial Services,,Fintech,Digital Banking,Analytics,"Fintech:Analytics,Fintech:Digital Banking",3D property tours,DealFlow Analytics focuses on the intersection of finance with social media and the increasing use of the internet to raise capital.,DealFlow Analytics is focused on the intersection of finance with social media and the increasing use of the Internet to raise capital.
85693,Earnix,earnix.com,Financial Services,Insurance,Fintech,Digital Banking,Analytics,"Consumer Apps:Online retail,Fintech:Analytics,Fintech:Digital Banking,Fintech:InsuranceTech","Co-working spaces,3D property tours",Earnix is a software platform for pricing analytics and optimization used by insurance and retail banking organizations.,"Earnix Integrated Pricing and Customer Analytics software empowers financial services companies to predict customer risk and demand and their impact on business performance, enabling the alignment of product offerings with changing market dynamics. Earnix combines predictive modeling and optimization with real-time connectivity to core operational systems, bringing the power of analytic-driven decisions to every customer interaction. Banks and insurers rely on Earnix solutions to improve deposit, loan, and insurance policy offerings."
87399,Feedzai,feedzai.com,Financial Services,,Fintech,Digital Banking,Analytics,"Fintech:Analytics,Fintech:Digital Banking,Fintech:RegTech,Fintech:Risk management,Internet of Things (IoT):Industrial Automation,Internet of Things (IoT):Industrial IoT (IIoT)","tour booking,3D property tours,Online broker","Feedzai is AI, with today’s most advanced risk management platform powered by artificial intelligence to make banking and commerce safe.","Feedzai is AI. We’re coding the future of commerce with today’s most advanced risk management platform powered by big data and artificial intelligence. Founded and developed by data scientists and aerospace engineers, Feedzai has one mission: make banking and commerce safe. The world’s largest banks, payment providers and retailers use Feedzai’s machine learning technology to manage risks associated with banking and shopping, whether digitally or in person."
87491,FinAnalytica,finanalytica.com,,,Fintech,Digital Banking,Analytics,"Fintech:Analytics,Fintech:Digital Banking",3D property tours,"FinAnalytica offers advanced portfolio analytics software solutions for hedge funds, fund of funds, banks and investment companies.","FinAnalytica has assembled an exceptionally talented and highly ambitious team of globally active professionals and strategic partners. They strive constantly to deliver the most advanced portfolio analytics software solution to the world's leading hedge funds, fund of funds, banks and investment companies globally."
88676,Global Analytics,global-analytics.com,Advertising,,Fintech,Digital Banking,Analytics,"Fintech:Alternative Lending,Fintech:Analytics,Fintech:Commercial lending,Fintech:Digital Banking,Fintech:Term Loans","Co working spaces,3D property tours,self learning algorithms",Global Analytics creates credit products by using advanced analytics to change the way people do business with the underbanked.,"At Global Analytics, we harness the power of advanced analytics to fundamentally change the way people do business. Combining superior analytics, clear strategic thinking, top-tier talent and precision-engineered technology, we have a proven ability to build and execute on fast, innovative credit products to serve our customers respectfully and responsibly. Our current portfolio of brands includes Lending Stream (www.lendingstream.co.uk) and Zebit (www.zebit.com). For further information on our company, please visit our website at www.global-analytics.com.  Specialties: Analytics, e-commerce, Consumer Finance"
89573,Hedgeye Risk Management,hedgeye.com,,,Fintech,Digital Banking,Analytics,"Fintech:Analytics,Fintech:Digital Banking",3D property tours,Hedgeye Risk Management is a web-based financial research and media company providing investment information.,"Hedgeye is a leading independent financial research and media company. The financial services and research business provides proprietary and essential investment information and research. Hedgeye’s proprietary process is to synthesize deep quantitative research with macro-factor and multi-duration analysis. It is repeatable and transparent analysis, time stamped to ensure accountability. Hedgeye’s essential information provides unbiased, key insight to investment considerations that enables the investor to make risk-informed decisions based on our strong emphasis on timing and investment horizons Hedgeye's team features some of the world’s most regarded research analysts – united around a vision of independent, un-compromised real-time investment research as a service. Hedgeye already produces proprietary and essential video, audio and text-based products distributed globally across multiple platforms, and plans to build on that success. Hedgeye also provides content and analysis for major media outlets. Hedgeye Media will create a world-class media brand by developing a modern, multi-platform media business driven by proprietary and essential content, interactivity as a core building block, next generation graphics all coming together with aggressive marketing. The Company will continue to showcase Hedgeye research talent across multiple third party media platforms while developing in-house production expertise for Hedgeye TV and Radio and building new partnerships with media outlets, including major television networks, radio broadcasters and financial websites as well as major players in the financial services industry including online brokers and trading platforms."
89698,Higher One,higherone.com,Education & Training,,Fintech,Digital Banking,Analytics,"Fintech:Analytics,Fintech:Digital Banking",3D property tours,Higher One provides financial services and data analytics for higher education institutions and their students.,"Founded in 2000, Higher One provides higher education institutions and their students with efficient, convenient and easy-to-use solutions to handle financial disbursements. These include: student refunds, on-campus and community purchases, payroll and employee expenses, as well as the collection of payments from students, parents, and sponsors."
89836,Homesnap,homesnap.com,Real Estate,,Fintech,Digital Banking,Analytics,"Fintech:Analytics,Fintech:Digital Banking",3D property tours,Homesnap is an online platform that provides real estate services.,"Homesnap is an online platform that provides real estate services. It connects customers with homes real estate for sale, rent, or lease. Its users can search for real estate based on locations, prices, luxury, and more.   Homesnap was launched on January 30, 2008, based in Washington, District of Columbia. It was founded by Steve Barnes and Guy Wolcott."
90721,Indus Insights,indusinsights.com,,,Fintech,Digital Banking,Analytics,"Artificial Intelligence:Applications,Artificial Intelligence:Finance,Consumer Apps:Online retail,Fintech:Analytics,Fintech:Digital Banking","Peer to Peer lending,3D property tours",Indus Insights is a specialized consulting firm that assists organizations in leveraging analytics to drive business performance.,"Indus Insights is a specialized consulting firm that assists organizations in leveraging analytics to drive business performance. Our winning approach consists of combining our passion for results with our proven expertise in applying analytics. We work with organizations to unlock game-changing insights hidden in data by using state-of-the-art analytical and mathematical techniques. We then use our pragmatic business sense to translate these insights into actionable strategies. Partnering with Indus Insights is a compelling approach to adopting analytics.  Within analytics, we serve a wide range of consumer facing verticals, including consumer finance, insurance, retail, e-commerce, digital marketing and non-profit. Our solutions address multiple functional areas and stages in the customer life cycle."
92051,JumpTime,jumptime.com,Financial Services,,Fintech,Digital Banking,Analytics,"Enterprise Apps:Marketing,Enterprise Apps:Search Engine Optimization,Fintech:Analytics,Fintech:Digital Banking","Co living spaces,3D property tours,Credit for consumers,patient records",JumpTime offers a business optimization platform for media companies and marketers.,"JumpTime offers a comprehensive business optimization platform for media companies and marketers. JumpTime tools, such as Traffic Valuator put actionable data directly into the hands of product owners, audience development teams and editors.  At the core of JumpTime;s products are sophisticated proprietary algorithms that calculate the exact value of a websiteâ€™s content in real time. Using this data, JumpTime has built a suite of applications designed to help business's better understand the actual dollar value of their content.  With this information,  ROI -driven decisions can be effectivly made including:      * What is the ROI of my traffic-acquisition campaign?     * What design choices help me reach my business goals?     * What content delivers the most value for the company?     * How should I allocate my companyâ€™s resources?  Founded as a professional services firm, JumpTime began by offering strategic engagement and traffic optimization consulting to some of the largest and most influential media companies. The idea to develop a platform emerged as their founders (who have real-world experience managing and growing online audience engagement for companies like MTV, Nickelodeon, Virgin Interactive, Unilever and Yahoo!) realized they could best use their insights by turning their tools over to their clients. Their clients could then apply these insights to their daily operations.  Jumptime's technology draws from the fields of econometrics, data mining, machine learning and financial engineering. Their team includes leading academics, engineers and media experts."
